iso_code;continent;location;date;total_cases;total_deaths;population;life_expectancy;human_development_index
CHL;South America;Chile;20/4/2021;1117348;25055;19603736;80.18;0.851
CHL;South America;Chile;21/4/2021;1117348;25055;19603736;80.18;0.851
CHL;South America;Chile;22/4/2021;1117348;25055;19603736;80.18;0.851
CHL;South America;Chile;23/4/2021;1117348;25055;19603736;80.18;0.851
CHL;South America;Chile;24/4/2021;1117348;25055;19603736;80.18;0.851
CHL;South America;Chile;25/4/2021;1162811;25742;19603736;80.18;0.851
CHL;South America;Chile;26/4/2021;1162811;25742;19603736;80.18;0.851
CHL;South America;Chile;27/4/2021;1162811;25742;19603736;80.18;0.851
CHL;South America;Chile;28/4/2021;1162811;25742;19603736;80.18;0.851
CHL;South America;Chile;29/4/2021;1162811;25742;19603736;80.18;0.851
CHL;South America;Chile;30/4/2021;1162811;25742;19603736;80.18;0.851
CHL;South America;Chile;1/5/2021;1162811;25742;19603736;80.18;0.851
CHL;South America;Chile;2/5/2021;1204755;26457;19603736;80.18;0.851
CHL;South America;Chile;3/5/2021;1204755;26457;19603736;80.18;0.851
CHL;South America;Chile;4/5/2021;1204755;26457;19603736;80.18;0.851
CHL;South America;Chile;5/5/2021;1204755;26457;19603736;80.18;0.851
CHL;South America;Chile;6/5/2021;1204755;26457;19603736;80.18;0.851
CHL;South America;Chile;7/5/2021;1204755;26457;19603736;80.18;0.851
CHL;South America;Chile;8/5/2021;1204755;26457;19603736;80.18;0.851
CHL;South America;Chile;9/5/2021;1241976;27101;19603736;80.18;0.851
CHL;South America;Chile;10/5/2021;1241976;27101;19603736;80.18;0.851
CHL;South America;Chile;11/5/2021;1241976;27101;19603736;80.18;0.851
CHL;South America;Chile;12/5/2021;1241976;27101;19603736;80.18;0.851
CHL;South America;Chile;13/5/2021;1241976;27101;19603736;80.18;0.851
CHL;South America;Chile;14/5/2021;1241976;27101;19603736;80.18;0.851
CHL;South America;Chile;15/5/2021;1241976;27101;19603736;80.18;0.851
CHL;South America;Chile;16/5/2021;1280252;27734;19603736;80.18;0.851
CHL;South America;Chile;17/5/2021;1280252;27734;19603736;80.18;0.851
CHL;South America;Chile;18/5/2021;1280252;27734;19603736;80.18;0.851
CHL;South America;Chile;19/5/2021;1280252;27734;19603736;80.18;0.851
CHL;South America;Chile;20/5/2021;1280252;27734;19603736;80.18;0.851
CHL;South America;Chile;21/5/2021;1280252;27734;19603736;80.18;0.851
CHL;South America;Chile;22/5/2021;1280252;27734;19603736;80.18;0.851
CHL;South America;Chile;23/5/2021;1323413;28386;19603736;80.18;0.851
CHL;South America;Chile;24/5/2021;1323413;28386;19603736;80.18;0.851
CHL;South America;Chile;25/5/2021;1323413;28386;19603736;80.18;0.851
CHL;South America;Chile;26/5/2021;1323413;28386;19603736;80.18;0.851
CHL;South America;Chile;27/5/2021;1323413;28386;19603736;80.18;0.851
CHL;South America;Chile;28/5/2021;1323413;28386;19603736;80.18;0.851
CHL;South America;Chile;29/5/2021;1323413;28386;19603736;80.18;0.851
CHL;South America;Chile;30/5/2021;1369756;29047;19603736;80.18;0.851
CHL;South America;Chile;31/5/2021;1369756;29047;19603736;80.18;0.851
CHL;South America;Chile;1/6/2021;1369756;29047;19603736;80.18;0.851
CHL;South America;Chile;2/6/2021;1369756;29047;19603736;80.18;0.851
CHL;South America;Chile;3/6/2021;1369756;29047;19603736;80.18;0.851
CHL;South America;Chile;4/6/2021;1369756;29047;19603736;80.18;0.851
CHL;South America;Chile;5/6/2021;1369756;29047;19603736;80.18;0.851
CHL;South America;Chile;6/6/2021;1420266;29816;19603736;80.18;0.851
CHL;South America;Chile;7/6/2021;1420266;29816;19603736;80.18;0.851
CHL;South America;Chile;8/6/2021;1420266;29816;19603736;80.18;0.851
CHL;South America;Chile;9/6/2021;1420266;29816;19603736;80.18;0.851
CHL;South America;Chile;10/6/2021;1420266;29816;19603736;80.18;0.851
CHL;South America;Chile;11/6/2021;1420266;29816;19603736;80.18;0.851
CHL;South America;Chile;12/6/2021;1420266;29816;19603736;80.18;0.851
CHL;South America;Chile;13/6/2021;1468992;30579;19603736;80.18;0.851
CHL;South America;Chile;14/6/2021;1468992;30579;19603736;80.18;0.851
CHL;South America;Chile;15/6/2021;1468992;30579;19603736;80.18;0.851
CHL;South America;Chile;16/6/2021;1468992;30579;19603736;80.18;0.851
CHL;South America;Chile;17/6/2021;1468992;30579;19603736;80.18;0.851
CHL;South America;Chile;18/6/2021;1468992;30579;19603736;80.18;0.851
CHL;South America;Chile;19/6/2021;1468992;30579;19603736;80.18;0.851
CHL;South America;Chile;20/6/2021;1511275;31392;19603736;80.18;0.851
CHL;South America;Chile;21/6/2021;1511275;31392;19603736;80.18;0.851
CHL;South America;Chile;22/6/2021;1511275;31392;19603736;80.18;0.851
CHL;South America;Chile;23/6/2021;1511275;31392;19603736;80.18;0.851
CHL;South America;Chile;24/6/2021;1511275;31392;19603736;80.18;0.851
CHL;South America;Chile;25/6/2021;1511275;31392;19603736;80.18;0.851
CHL;South America;Chile;26/6/2021;1511275;31392;19603736;80.18;0.851
CHL;South America;Chile;27/6/2021;1542642;32163;19603736;80.18;0.851
CHL;South America;Chile;28/6/2021;1542642;32163;19603736;80.18;0.851
CHL;South America;Chile;29/6/2021;1542642;32163;19603736;80.18;0.851
CHL;South America;Chile;30/6/2021;1542642;32163;19603736;80.18;0.851
CHL;South America;Chile;1/7/2021;1542642;32163;19603736;80.18;0.851
CHL;South America;Chile;2/7/2021;1542642;32163;19603736;80.18;0.851
CHL;South America;Chile;3/7/2021;1542642;32163;19603736;80.18;0.851
CHL;South America;Chile;4/7/2021;1566461;32973;19603736;80.18;0.851
CHL;South America;Chile;5/7/2021;1566461;32973;19603736;80.18;0.851
CHL;South America;Chile;6/7/2021;1566461;32973;19603736;80.18;0.851
CHL;South America;Chile;7/7/2021;1566461;32973;19603736;80.18;0.851
CHL;South America;Chile;8/7/2021;1566461;32973;19603736;80.18;0.851
CHL;South America;Chile;9/7/2021;1566461;32973;19603736;80.18;0.851
CHL;South America;Chile;10/7/2021;1566461;32973;19603736;80.18;0.851
CHL;South America;Chile;11/7/2021;1585160;33767;19603736;80.18;0.851
CHL;South America;Chile;12/7/2021;1585160;33767;19603736;80.18;0.851
CHL;South America;Chile;13/7/2021;1585160;33767;19603736;80.18;0.851
CHL;South America;Chile;14/7/2021;1585160;33767;19603736;80.18;0.851
CHL;South America;Chile;15/7/2021;1585160;33767;19603736;80.18;0.851
CHL;South America;Chile;16/7/2021;1585160;33767;19603736;80.18;0.851
CHL;South America;Chile;17/7/2021;1585160;33767;19603736;80.18;0.851
CHL;South America;Chile;18/7/2021;1598481;34403;19603736;80.18;0.851
CHL;South America;Chile;19/7/2021;1598481;34403;19603736;80.18;0.851
CHL;South America;Chile;20/7/2021;1598481;34403;19603736;80.18;0.851
CHL;South America;Chile;21/7/2021;1598481;34403;19603736;80.18;0.851
CHL;South America;Chile;22/7/2021;1598481;34403;19603736;80.18;0.851
CHL;South America;Chile;23/7/2021;1598481;34403;19603736;80.18;0.851
CHL;South America;Chile;24/7/2021;1598481;34403;19603736;80.18;0.851
CHL;South America;Chile;25/7/2021;1607749;34958;19603736;80.18;0.851
CHL;South America;Chile;26/7/2021;1607749;34958;19603736;80.18;0.851
CHL;South America;Chile;27/7/2021;1607749;34958;19603736;80.18;0.851
CHL;South America;Chile;28/7/2021;1607749;34958;19603736;80.18;0.851
CHL;South America;Chile;29/7/2021;1607749;34958;19603736;80.18;0.851
CHL;South America;Chile;30/7/2021;1607749;34958;19603736;80.18;0.851
CHL;South America;Chile;31/7/2021;1607749;34958;19603736;80.18;0.851
CHL;South America;Chile;1/8/2021;1615771;35448;19603736;80.18;0.851
CHL;South America;Chile;2/8/2021;1615771;35448;19603736;80.18;0.851
CHL;South America;Chile;3/8/2021;1615771;35448;19603736;80.18;0.851
CHL;South America;Chile;4/8/2021;1615771;35448;19603736;80.18;0.851
CHL;South America;Chile;5/8/2021;1615771;35448;19603736;80.18;0.851
CHL;South America;Chile;6/8/2021;1615771;35448;19603736;80.18;0.851
CHL;South America;Chile;7/8/2021;1615771;35448;19603736;80.18;0.851
CHL;South America;Chile;8/8/2021;1622509;35951;19603736;80.18;0.851
CHL;South America;Chile;9/8/2021;1622509;35951;19603736;80.18;0.851
CHL;South America;Chile;10/8/2021;1622509;35951;19603736;80.18;0.851
CHL;South America;Chile;11/8/2021;1622509;35951;19603736;80.18;0.851
CHL;South America;Chile;12/8/2021;1622509;35951;19603736;80.18;0.851
CHL;South America;Chile;13/8/2021;1622509;35951;19603736;80.18;0.851
